id,lat,lon
W'LANDS CIVIC CTR,1.434592247,103.7865996
BLK 825,1.438725366,103.7898374
BLK 891C CP,1.438732452,103.7910315
OPP SCDF HQ,1.335012818,103.8924496
POLICE COAST GUARD,1.444851564,103.7075585
AFT SCDF HQ,1.334078432,103.8911956
BLK 5028,1.371700159,103.8634435
OPP BLK 5023,1.371245832,103.8637299
BEF KG KAYU RD,1.303289713,103.8843584
BLK 660 CP,1.334988649,103.7042544
AFT DAIRY FARM HTS,1.364851769,103.7730691
CHOA CHU KANG INT,1.385341187,103.7437503
BEF TAMPINES LK,1.370940859,103.9305344
BOTANIC GDNS STN,1.322708056,103.8150798
OPP BLK 57,1.306867506,103.9148223
BLK 19,1.304986243,103.9149428
CHIJ KATONG CONVENT (SEC),1.305949116,103.916978
BLK 34,1.304265534,103.9122103
BLK 57,1.306543818,103.9148228
BLK 45,1.304378918,103.9127044
BEDOK CTRL PO,1.327641566,103.9341737
OPP BEDOK CTRL PO,1.327892754,103.9339876
LAYAR STN EXIT B,1.392192146,103.8803348
UE SQ,1.292199129,103.8430644
OPP UE SQ,1.291903181,103.8432851
BEF JURONG EAST STN,1.334179293,103.7407952
BLK 3032A,1.330909255,103.897922
BEF UBI RD 4,1.330780039,103.89813
KAKI BT AUTOHUB,1.336937294,103.9010017
OPP KAKI BT AUTOHUB,1.336692509,103.9010728
SIMEI GREEN CONDO,1.340670011,103.9591692
OPP SIMEI GREEN CONDO,1.34056805,103.9597084
HONEYWELL BLDG,1.337124441,103.9661462
CHANGI BUSINESS PK TERMINAL,1.341705267,103.9667218
AUTOBAY @ KAKI BT,1.34087492,103.9131589
AFT BARTLEY VIADUCT,1.341134362,103.9164655
OPP AUTOBAY @ KAKI BT,1.340341103,103.9126479
BEF BARTLEY VIADUCT,1.341026691,103.9162978
TAMPINES EAST STN EXIT B,1.355205989,103.9553309
TAMPINES EAST STN EXIT C,1.35512643,103.9555992
OPP BLK 842C,1.351468648,103.9364662
BLK 842C,1.350935854,103.9363668
THE TAMPINES TRILLIANT,1.359400018,103.9394303
OPP BLK 519A,1.357505501,103.9408005
BLK 519A,1.357535666,103.9404353
CLEMENTI STN,1.314801446,103.7650918
INFINITE STUDIOS,1.291613213,103.7951867
BLK 138,1.368224203,103.8757582
OPP PUNGGOL COVE PRI SCH,1.410944382,103.8990066
PUNGGOL COVE PRI SCH,1.411356593,103.8985996
BEF TAMPINES IND DR,1.376101171,103.9198283
BLK 461B,1.394982253,103.8714303
BLK 565,1.381305978,103.8882157
OPP BLK 565,1.381555185,103.8880365
OPP BLK 461B,1.395336003,103.8715273
BLK 239,1.356411249,103.8899438
LP 223R12,1.379675892,103.919004
OPP GOLDEN PAGODA TP,1.36850231,103.9298544
AFT TAMPINES IND AVE 4,1.370027811,103.9229841
GOLDEN PAGODA TP,1.368474777,103.9300477
AFT TAMPINES IND AVE 5,1.373207392,103.9204424
BEF TAMPINES IND AVE 4,1.370369296,103.9228071
BLK 293,1.377879227,103.7397478
BEF TAMPINES IND AVE 5,1.373620483,103.920116
OPP LP 223R10,1.379791478,103.9184431
OPP BLK 101,1.382144788,103.8992236
COMFORTDELGRO CORP LTD,1.343089605,103.8585403
BLK 268C,1.403212314,103.8980725
OPP BLK 268D,1.402759483,103.8984263
Bedok Resvr Stn Exit B,1.336939755,103.933327
OPP TAN BOON CHONG AVE,1.316169603,103.7890834
OPP SAFTI MILITARY INST,1.329777639,103.682544
BLK 410,1.380601322,103.7418212
NATL JC,1.329337642,103.8031335
ST AEROSPACE,1.41766121,103.8631686
BLK 174,1.380503926,103.7665374
OPP BLK 445,1.423353445,103.8440099
BLK 612,1.374392928,103.9419689
BLK S17,1.29752101,103.7814285
BLK 456,1.420202421,103.8439224
INTL BUSINESS PK,1.326243068,103.7458668
BLK 604A,1.404481549,103.9071514
OPP THE RAIL MALL,1.360494641,103.766834
BLK 239,1.341299471,103.7409202
OPP RIPPLE BAY,1.37870677,103.9608077
BLK 546,1.375300412,103.8700631
AFT GAMBAS AVE,1.4469151,103.8098824
OPP GERMAN CTR,1.325034559,103.7455609
NEWEST,1.316783086,103.7578381
BLK 131,1.334907509,103.740314
BEF HUDDINGTON AVE,1.369949836,103.8644452
OPP YISHUN STN,1.428612843,103.8354467
KLA TENCOR,1.373313911,103.8683964
DUNDEE MARINE,1.304978487,103.655514
BLK 816,1.442208497,103.7896761
BLK 831,1.371395193,103.8896919
BLK 48,1.288726133,103.825741
BLK 682A,1.40306408,103.9163373
THE BUDDHIST UNION,1.321187619,103.9147367
OPP LIAN AIK SIONG MACHINERY,1.46380301,103.8027049
AFT LOYANG GDNS,1.377577039,103.9569541
AFT PUNGGOL CTRL,1.396822422,103.9175365
FOREST WOODS,1.351717802,103.8759918
KEMBANGAN STN,1.320993605,103.9134316
ITE COLL EAST TEC BLK,1.335369845,103.9534501
OPP SENGKANG FIRE STN,1.37974343,103.8952832
BLK 661A,1.402839198,103.9164575
OPP S'PORE POLY,1.306958656,103.7818888
BLK 670A,1.405612158,103.9125238
OPP HONG SAN SI TP,1.320259661,103.9100051
BLK 519,1.37382538,103.9452718
ITE COLL EAST ADM BLK,1.333650658,103.9538497
LUTHERAN TWRS,1.320833233,103.8118662
BLK 312 CP,1.40975055,103.9015847
SUN PLAZA/SEMBAWANG STN,1.448082182,103.818957
BEF PASIR RIS ST 53,1.373063271,103.9480243
BLK 557,1.380245495,103.8906307
BLK 672A,1.405965233,103.9125169
LIAN AIK SIONG MACHINERY,1.463669353,103.8029979
AFT FARRER PK STN EXIT G,1.313023863,103.8562783
BLK 317,1.445861647,103.8199385
Pasir Ris Central,1.372936406,103.94769
BLK 819,1.348602526,103.9370063
BLK 571,1.372697683,103.9461206
AFT TAMPINES IND DR,1.376790985,103.9200623
Yusen Logistics,1.332760611,103.9607988
YUSEN LOGISTICS,1.332760611,103.9607988
INST OF MICROELECTRONICS,1.28925007,103.7797449
BLK 146,1.344296079,103.9558764
AFT GLOUCESTER RD,1.31369445,103.8507715
AFT TUAS STH BLVD,1.270059766,103.6174023
AFT THIRD CHIN BEE RD,1.334098793,103.7150311
AFT ESPLANADE STN EXIT D,1.288741903,103.8528759
BLK 464A,1.357647996,103.7415354
OPP RAFFLE'S GIRLS' SCH,1.344979415,103.8426856
RAFFLE'S GIRLS' SCH,1.343971264,103.8435758
I12 KATONG,1.305358254,103.9053067
BLK 79C,1.33435211,103.8485285
CHANGI NAVAL BASE,1.317640231,104.0155827
BLK 220C,1.401631278,103.8962742
OPP BLK 756,1.378103344,103.9328315
AFT WOLSKEL RD,1.3469048,103.8716059
BLK 109A,1.447981895,103.830457
OPP BLK 115C,1.446556845,103.8301254
BLK 109,1.274136824,103.8255209
TELOK BLANGAH MKT/FC,1.272962031,103.8078727
NIL,1.445665522,103.8342379
BLK 50,1.272892889,103.8103699
BLK 802B,1.374445697,103.7429395
AFT BEACH RD,1.296952314,103.8558102
BLK 803,1.374316079,103.7428069
AFT STH BUONA VISTA RD,1.279544806,103.7854725
BLK 108A,1.448108714,103.8310758
BLK 49 MKT/FC,1.316901882,103.8798453
BLK 30,1.298455181,103.8049964
BEF PASIR RIS DR 3,1.374786674,103.9480397
BLK 115C,1.446341971,103.8299542
AFT BLK 48,1.27268943,103.8099753
WOODLANDS TRAIN CHECKPT,1.44297128,103.7693961
AFT YUAN CHING RD,1.326433176,103.7242176
OPP EXXON MOBIL,1.312708417,103.6858527
BEF DUNEARN RD,1.336180793,103.77821
COMFORTDELGRO ENGRG,1.300671373,103.7471439
NEWTON STN EXIT B,1.312330704,103.8383514
AFT JOON KOON WAY,1.325745061,103.6710545
KK WOMEN & CHILD HOSP,1.3104226,103.8478028
OPP KEPPEL T&T,1.312408281,103.6749068
BEF OLD TOH TUCK RD,1.331633383,103.7573348
HUA GUAN GDNS,1.335782713,103.7846967
AFT FOUR LEAVES,1.33312852,103.7067572
OPP EMAS MARINE BASE,1.3045226,103.6847131
BURGUNDY HILL,1.339238135,103.7604211
AFT FOURTH LOK YANG RD,1.324671589,103.6885286
BEF ACACIA HOME,1.460662331,103.8119189
METALL-TREAT IND,1.314942923,103.6688512
AFT CHANGI FERRY RD,1.372418004,104.0047489
BEF TUAS AVE 13,1.317289586,103.6469624
AFT JLN JURONG KECHIL,1.340277042,103.7700972
AFT INTL RD,1.326214006,103.6966733
BEAUTY WORLD STN EXIT C,1.340094496,103.7752549
JORDON FOOD IND,1.448222392,103.8070646
COMFORTDELGRO ENGRG,1.458260304,103.7988308
OPP LEEDON GREEN,1.313006401,103.8043633
OPP BLK 4,1.305617285,103.8654697
BLK 475,1.362842332,103.8559334
BLK 270,1.376063419,103.7743471
PAYA LEBAR STN EXIT B,1.318399063,103.8921337
BLK 649,1.377507112,103.8434999
BLK 102,1.328254918,103.8508855
BEF LAVENDER ST,1.315211106,103.8613857
BEF ST. PATRICK'S RD,1.307928416,103.9126512
OPP WESTWOOD SEC SCH,1.352600691,103.7010517
KUO CHUAN PRESBY SCH,1.349635506,103.8539493
WEST GROVE PR SCH,1.345393564,103.699375
LIGHTHOUSE,1.378250472,103.959569
OPP LIGHTHOUSE,1.378052906,103.959446
BLK 403A,1.389239265,103.8729671
OPP THE INFINITI,1.320998231,103.7548059
BLK 210,1.338400869,103.7386039
ST. ANDREW'S VILLAGE,1.329251712,103.8663989
KENT RIDGE STN,1.292814358,103.7846953
OPP ANG MO KIO STN,1.369225033,103.8510959
OPP COLD STORAGE JELITA,1.318292974,103.7856319
OPP HOMETEAMNS,1.365297208,103.7503437
BET BLK 187/188,1.399371631,103.9109208
OPP HOLLAND VILLAGE,1.31269537,103.7944239
HOLLAND VILLAGE,1.312264912,103.7944109
YUAN CHING SEC SCH,1.34182923,103.7213933
BEF YIO CHU KANG RD,1.378995452,103.8744099
AFT YIO CHU KANG RD,1.378645412,103.8744074
BEF BKE,1.438869255,103.7663521
WELLINGTON PR SCH,1.452855841,103.8224948
GERMAN CTR,1.325261982,103.7459297
UNIVERSITY HEALTH CTR,1.299095079,103.7749721
OPP CUSTOMS PORT BR HQ,1.272393298,103.8410026
OPP DARUL GHUFRAN MQUE,1.355947625,103.9390286
DARUL GHUFRAN MQUE,1.355639168,103.9393681
ESPLANADE STN EXIT F,1.294236903,103.8550028
OPP KG BAHRU TER,1.276251446,103.8346208
BEF KG BAHRU TER,1.27608269,103.8352845
AFT BENOI PL,1.31272167,103.6788745
OPP CASABLANCA,1.430822416,103.787576
CASABLANCA,1.43022125,103.7870851
JUNCTION 10,1.380819999,103.7603816
BEF BENOI PL,1.313128438,103.6785313
SPRINGDALE CONDO,1.348189757,103.7711099
AFT GRACE BAPTIST CH,1.325311421,103.8818815
OPP BLK 216B,1.350711872,103.7127983
BLK 216B,1.35047962,103.7127043
FORT CANNING STN EXIT B,1.292536314,103.8446573
AFT CHIN BEE AVE,1.333986997,103.7102848
CIAS CARGO TERS,1.372568329,103.9956623
OPP THE HILLFORD,1.343769982,103.7692857
BEF MANDAI  AVE,1.415786573,103.803929
BEF TOH TUCK LK,1.330014369,103.7582052
BLK 455,1.312407303,103.7668095
NEW TOWN SEC SCH,1.309000263,103.7739646
MAXSTEEL ENTERPRISE,1.466102699,103.8085968
PROGRESS GALVANIZING,1.313288607,103.6548201
OPP MSD,1.326910166,103.6319053
AFT PUNGGOL RD,1.400436649,103.9037869
AFT TUAS AVE 4,1.323971316,103.6490407
DAMEN SHIPYARD,1.314905527,103.6427079
AUTOMOBILE MEGAMART,1.331297856,103.9015044
AFT W'LANDS IND PK E6,1.449685294,103.8011748
OPP CYCLE & CARRIAGE,1.323381279,103.7475537
BLK 133,1.33221124,103.9118749
BLK 54,1.321610578,103.7367194
BLK 105 CP,1.281190796,103.8121555
OPP BLK 648A,1.368347037,103.9416188
BLK 326,1.350082883,103.8690461
OPP BLK 54,1.321244368,103.7364264
OPP LOR SARHAD,1.281411247,103.7869943
BLK 314D,1.391374164,103.8897211
JURONG SEC SCH,1.330938577,103.7248064
WEST COAST PK,1.290714954,103.7684798
SCH OF THE ARTS,1.299162767,103.8490659
OPP BLK 382C,1.431920335,103.8478462
MANDAI CREMATORIUM,1.411713729,103.8057986
BLK 204C,1.387694701,103.8942605
BLK 636C,1.365879539,103.9416061
BEF GENTING LK,1.328495595,103.8734197
BLK 943,1.373855555,103.8811423
BLK 574,1.371100348,103.8566306
OPP BLK 220 CP,1.325495383,103.9355601
BLK 637B,1.363713259,103.9433619
BLK 630B,1.36364065,103.9430949
OPP LION HOME FOR ELDERS,1.3202195,103.9381636
BLK 646B,1.366515163,103.9430946
ZUELLIG PHARMA,1.352530912,103.9729176
OPP FERNVALE PRI SCH,1.390880116,103.8747112
BLK 209,1.354081409,103.8748491
D' ECOSIA,1.306369536,103.9096732
OPP BLK 65,1.332155461,103.7235182
BEF SEMBAWANG AVE,1.44186302,103.8169289
BLK 197,1.366319174,103.9611739
OPP GUL WAY,1.308680874,103.6717369
AFT SEMBAWANG AVE,1.441432316,103.8169727
BLK 742A,1.360232503,103.9335623
MERA TERR P/G,1.346570135,103.9631149
AFT KJE SLIP RD,1.385893112,103.7571052
MARINA COUNTRY CLUB,1.415381289,103.8998416
OPP MANDARIN GDNS,1.308711399,103.9244166
Blk 404A CP,1.454613183,103.816572
BLK 152,1.369353117,103.8721346
AFT KALLANG SECTOR,1.327705723,103.8725168
BLK 316,1.346079797,103.7319298
BLK 560A,1.353097854,103.7200152
BLK 203,1.443588503,103.7738567
BLK 609,1.332064189,103.9120514
Blk 477B,1.427526459,103.8521074
BEF NORTHSHORE CRES,1.418122572,103.9085295
BLK 10A,1.308356419,103.7933067
FERREL RESIDENCES,1.318048901,103.8326528
BLK 471A,1.425984102,103.8535749
AFT PAKISTAN RD,1.455252496,103.8306237
C'WEALTH STN EXIT B / C,1.302405193,103.7986929
SCI PK 2 / THE GALEN,1.286757808,103.7848414
KG UBI CC,1.317470252,103.9005333
BEF BUANGKOK EAST DR,1.374143037,103.9128426
OPP KRANJI SEC SCH,1.391282792,103.7400571
AFT SIGLAP RD,1.311617473,103.9223431
BLK 295,1.378149234,103.7412594
BLK 497D,1.358504561,103.9592355
OPP YEOW SAN PTE LTD,1.326117482,103.669877
AFT TUAS WEST AVE,1.329378201,103.632902
AL-AMIN MQUE,1.275626255,103.819202
AFT BUROH ST,1.31447622,103.6978515
BLK 204,1.367935382,103.9624283
W'LANDS CHECKPT,1.444523975,103.7676344
AFT PUNGGOL RD,1.395987251,103.9054347
OPP NEWEST,1.31772259,103.7577142
BLK 3026,1.327857612,103.8944996
CHANGI GOLF CLUB,1.391766437,103.9841872
BEF 888 PLAZA,1.436902206,103.7946701
BLK 307,1.354719674,103.8666176
THE TANAMERA CONDO,1.325884467,103.9422804
SENGKANG COMMUNITY HUB,1.392271857,103.893447
BLK 532,1.376349283,103.8914257
OPP KALLANG SQUASH CTR,1.304903808,103.8800433
AFT LENTOR FLYOVER,1.394984196,103.8325243
BEF JURONG WEST ST 51,1.344887961,103.7240356
BLK 840,1.343953014,103.6919653
BEF FERNVALE LANE,1.390005589,103.8688541
BEF BT BATOK WEST AVE 5,1.368053317,103.7471327
AFT BT BATOK WEST AVE 5,1.37064261,103.7498867
BEF BT BATOK WEST AVE 5,1.370380241,103.7501187
AFT GUL WAY,1.312179545,103.671706
AIRFREIGHT TER BLDG,1.37225584,103.994537
JOO KOON STN EXIT A,1.327568497,103.6779782
YAN SAN METALS PTE LTD,1.32495662,103.651126
AFT TUAS FLYOVER,1.324369037,103.6641571
AFT LOK YANG WAY,1.325436504,103.6963668
BEF SENOKO DR,1.461248776,103.8026544
BEF ENTERPRISE RD,1.331921892,103.7054558
PIONEER JUNCTION,1.33360929,103.6966718
MANDAI CREMATORIUM & COLUMBARIUM,1.415211886,103.8090546
AFT KIAN TECK RD,1.327893297,103.6887594
AFT TUAS STH AVE 9,1.294536508,103.6361419
BLK 147,1.348607655,103.9421002
UIC BLDG,1.278378999,103.8497366
TANAH MERAH STN EXIT A,1.326857823,103.9464021
TANAH MERAH STN EXIT B,1.327578345,103.9465159
BEF HAZEL PK TERR,1.373368163,103.7630126
OPP DAIRY FARM RD,1.365150945,103.7669843
MIN OF DEFENCE,1.372335655,103.7629492
CASHEW STN,1.37032807,103.7639851
AFT ASSUMPTION ENG SCH,1.367045287,103.7663249
HILLVIEW STN EXIT A,1.362689165,103.7676821
ASSUMPTION PATHWAY SCH,1.36872586,103.7650683
BEF CASHEW STN,1.368676571,103.764721
OPP ASSUMPTION ENG SCH,1.366299647,103.7662757
BLK 109,1.321675231,103.7707854
OPP BLK 109A,1.321336699,103.7710614
PUB RECREATION CLUB,1.343302345,103.8673367
BLK 641A,1.366302183,103.9435392
GHIM MOH TER,1.311136408,103.7892949
BEF ANG MO KIO AVE 5,1.37634145,103.844644
OPP GOVT CHALETS,1.391208892,103.9817904
BLK 25,1.366323952,103.8919239
OPP HSE NO. 516,1.320263658,103.7895668
BRITISH COUNCIL,1.305431462,103.8216927
AFT TEBAN GDNS RD,1.319974321,103.7391755
SPRINGLEAF NATURE PK,1.400790456,103.8173307
BLK 428,1.329803977,103.9276715
OPP BLK 140,1.351436293,103.743374
BLK 149A,1.362238488,103.9629468
BEF KIM CHUAN RD,1.340596381,103.8919879
OPP SEKOLAH INDONESIA,1.310877536,103.9250507
BEF MANGIS RD,1.313810399,103.903005
AIR FORCE SCH,1.350691128,103.899158
S'PORE AVIATION AC,1.388358277,103.9896337
ENV BLDG,1.311302021,103.8367981
BLK 174,1.437514517,103.8315015
OPP ANG MO KIO PRI SCH,1.369955899,103.8396442
BLK 237,1.340074417,103.8527756
ROXY SQ,1.304428161,103.9027279
OPP TRACK 11,1.40900156,103.7012133
S'PORE KHALSA ASSN,1.31732373,103.856658
OPP BLK 661,1.401227982,103.7511446
BLK 23,1.441347598,103.7737882
THE WOODGROVE,1.429467888,103.7808378
AFT SLE,1.392010995,103.8185973
QUEENSTOWN POLYCLINIC,1.298608512,103.8007407
NEW BRIDGE CTR,1.282866368,103.842479
Bishan Stn,1.350811587,103.8479483
ST JOHN HQ,1.301929524,103.8631914
MANDAI CAMP 2,1.410448572,103.7754008
BEF TUAS AVE 11,1.319267221,103.648803
BLK 168,1.347020745,103.7411016
CORAL EDGE STN EXIT A,1.394324281,103.911862
BEF MT FABER LODGE,1.267961597,103.8255296
OPP KAILY PACKAGING,1.331422439,103.7163457
OPP ST. THERESA'S CONVENT,1.276573074,103.8234515
OPP HITACHI,1.320913669,103.696603
BLK 204,1.380576451,103.7493554
BEF JLN BASONG,1.455307193,103.8338964
BLK 259,1.354817556,103.9508704
BET BLKS 142/148,1.368303016,103.8739107
BLK 537,1.373678038,103.8734322
OPP TEMASEK SEC SCH,1.317103155,103.9474675
OPP TAGORE RD,1.382566619,103.8257178
OPP HOLIDAY INN ATRIUM S'PORE,1.289818879,103.8342188
BEF CTE,1.376991657,103.8605216
BLK 632,1.37016036,103.8802601
BLK 515,1.373728233,103.943598
BLK 146,1.349802318,103.7448568
OPP BLK 311,1.446632811,103.8231308
OPP TOA PAYOH STADIUM,1.331483334,103.8527052
OPP POLICE TACTICAL TRG CAMP,1.41047174,103.765929
AFT YIO CHU KANG RD,1.390186026,103.8692449
OPP BLK 614,1.366073756,103.9368422
BLK 37B,1.298346192,103.7976522
SPIRITUAL GRACE PRESBY CH,1.406158727,103.8200267
SIN SOON HUAT,1.318627786,103.7204513
OPP NORTHVALE CONDO,1.387106484,103.7462583
RENJONG STATION EXIT B,1.38715019,103.8898033
RENJONG STN EXIT A,1.386833539,103.8897006
BLK 985A,1.380911888,103.8800803
BLKS 685A,1.441420187,103.8054831
OPP IMM BLDG,1.335080091,103.7479381
BLK 684B,1.441636341,103.805252
BLK 981B,1.380744847,103.8800843
BLK 467C,1.427032943,103.8519317
OPP SAFRA YISHUN,1.425507666,103.8402697
BLK 934,1.342011804,103.6891067
BLK 121,1.282342634,103.8286427
Blk 711,1.342845287,103.6955073
BLK 614,1.365777057,103.9366591
BEF BLK 935,1.424820952,103.8360349
OPP BLK 609D,1.36391291,103.9381986
BLK 547,1.430500429,103.792902
BLK 609D,1.363850711,103.9378729
W'LANDS PR SCH,1.437413569,103.7917927
BLK 298A,1.394941515,103.9018664
BLK 405,1.45267666,103.8168891
BLK 413,1.38213688,103.7684727
AFT HONG KAH FLYOVER,1.356149775,103.7195975
BEF CLEMENTI RD,1.319141758,103.7724011
BLK 352,1.314641937,103.7718032
OPP BLK 343,1.317164697,103.7719078
OPP BLK 352,1.315310532,103.7721933
BLK 70A,1.276734458,103.8111318
OPP BLK 70B,1.276907921,103.8111837
BT PANJANG PR SCH,1.373328591,103.7701
GEYLANG POLYCLINIC,1.319043328,103.8865639
BLK 621,1.399101775,103.7461429
BLK 544,1.394372911,103.7437457
TOA PAYOH BUS INT,1.332340067,103.8476808
TOA PAYOH BUS INT,1.332796509,103.8475674
SBST HOUGANG BUS DEPOT,1.34631722,103.8926116
PUNGGOL BUS INTERCHANGE,1.404275163,103.9022917
AFT BAKER ST,1.407852142,103.8696109
BEF BAKER ST,1.408047977,103.8692984
BEDOK BUS INT,1.324696075,103.9288896
BEDOK BUS INT,1.32485419,103.9296548
CHANGI CITY POINT,1.333309902,103.9621614
EXPO STATION EXIT B,1.334533811,103.9617162
EXPO STATION EXIT E,1.334272105,103.9618041
OPP BLK 757A CP,1.446635046,103.7936824
OPP BLK 448A,1.393288444,103.8724766
BLK 448A,1.393042003,103.8726936
BLK 1,1.339731825,103.8530055
BLK 147,1.343525756,103.8546056
BLK 219,1.343032738,103.8563812
BLK 871C,1.357006484,103.9316232
UWCSEA,1.357497507,103.9313754
MEADOWS /@ PEIRCE,1.379460439,103.8276927
OPP S'PORE SCIENCE PK II,1.288057872,103.7784771
BLK 58,1.297860216,103.7974993
BLK 171,1.378932043,103.7667476
OPP GRACE WK,1.358495177,103.8682271
OPP BLK 331,1.353847931,103.9599419
BALLOTA PK CONDO,1.357921864,103.9694018
AFT JLN CHEMPAKA KUNING,1.329508549,103.9488371
BLK 103,1.333541433,103.8694881
OPP BLK 296,1.401301859,103.9058079
AFT HOUGANG AVE 3,1.361731079,103.8940931
OPP AMA KENG RD,1.402734003,103.7007895
BET BLKS 930/931,1.375178673,103.8809499
AFT EAST COAST RD,1.308864525,103.908152
QUEENSWAY SEC SCH,1.302611775,103.8016171
LP 94,1.398371867,103.8290743
AFT KIAN TECK RD,1.327922158,103.6945518
COMFORT TEST CTR,1.336393856,103.8950414
REN CI /@ BT BATOK ST 52,1.35519423,103.7517362
BEF FIRST LOK YANG RD,1.324676347,103.6929124
UBI STN EXIT A,1.32971266,103.899067
GUL CIRCLE STN EXIT A,1.319328173,103.6606544
OPP MANDAI CREMATORIUM & COLUMBARIUM,1.415569774,103.8095267
SBST SOON LEE DEPOT,1.331489165,103.6983809
KING ALBERT PK STN,1.336020567,103.7826226
MAPLETREE LOGISTICS,1.317847345,103.6564284
SECURA S'PORE,1.330059928,103.6966829
BEF THE SYNERGY,1.327934971,103.7509819
AFT GUL WAY,1.308969005,103.6718304
BLK 602,1.381832815,103.7628412
OPP HAW PAR GLASS TWR,1.29702929,103.8436413
OPP BLK 211,1.358914229,103.8878299
LAKEPOINT CONDO,1.340048368,103.7162658
BEF SHIPYARD RD,1.311354525,103.6835963
TOA PAYOH STN,1.333121372,103.8467961
TANOTO SHIPYARD,1.305473054,103.6964069
OPP FUJI XEROX TWRS,1.27327579,103.8430772
AFT TOMLINSON RD,1.306116524,103.8258519
IMM BLDG,1.334450102,103.747672
NUS FAC OF ARCHITECTURE,1.297755512,103.7699406
OPP BLK 311,1.348095385,103.7320806
NEWTON STN EXIT A,1.312553583,103.83811
OPP CAMBRIDGE IND TRUST,1.305998731,103.6638562
BEF WINSTEDT RD,1.311052934,103.8427589
BEF BKE,1.439605705,103.7700672
AUTO WORLD CARE,1.324529058,103.6909129
BLK L PANDAN LIGHT IND PK,1.310565875,103.7540768
MONTVIEW,1.316761898,103.7769298
BEF WOODLANDS IND PK E4,1.453916122,103.795399
DYNA - MAC ENGRG SVCS,1.300734638,103.6670283
AFT MANDAI AVE,1.415987445,103.8019658
BLK 161,1.330210221,103.7212067
OPP PPIS BT BATOK,1.348150796,103.7685605
SNL LOGISTICS PTE LTD,1.312656492,103.665799
OPP KK WOMEN & CHILD HOSP,1.309442799,103.8476659
CHUAN LIM CONSTRUCTION,1.460899578,103.8005413
OPP CATHOLIC JC,1.326526247,103.8341807
KATONG PK TWRS,1.300524443,103.8882754
ST. ANTHONY'S CANO SCH,1.334220659,103.9416886
THE ALPHA,1.289095251,103.7794549
BEF YIO CHU KANG RD,1.376991244,103.8282106
WOODHAVEN,1.430870305,103.7836577
BLK 759,1.446653559,103.7948507
MERCEDES-BENZ LOGISTICS,1.329107228,103.6532723
BLK 713,1.427353174,103.8268582
LOR CHUAN STN EXIT A,1.350931467,103.8648545
